Timestamp,  Uptime, NCPU, CPU_Load, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1543874593, 111, 8, 0.29, 16.8, 2.0, 1.0, 3.0, 2.0, 0.0, 4.0, 3.0, 1.0, 31.9, 16316264, 4001032, 11104488, 6071896, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874594, 112, 8, 0.27, 22.4, 5.1, 5.0, 1.0, 2.0, 2.0, 3.0, 2.0, 3.0, 31.9, 16316264, 3990508, 11115008, 6082416, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874595, 113, 8, 0.27, 12.0, 2.0, 2.0, 0.0, 1.0, 1.0, 3.0, 3.0, 1.0, 31.9, 16316264, 3991424, 11113592, 6081000, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874596, 114, 8, 0.27, 28.8, 3.0, 4.0, 4.0, 2.0, 4.0, 4.1, 3.0, 2.0, 32.0, 16316264, 3992096, 11102640, 6070048, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874597, 115, 8, 0.27, 54.4, 4.0, 8.2, 6.1, 7.0, 7.0, 4.0, 12.1, 5.0, 32.1, 16316264, 3992264, 11084728, 6052132, 0.0, 3999740, 0, 3999740, 0, 2, 0, 56, 0, 28
1543874598, 116, 8, 0.27, 69.6, 5.9, 17.8, 8.1, 6.1, 5.9, 20.8, 2.0, 5.0, 32.3, 16316264, 3994004, 11040304, 6007708, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874599, 117, 8, 0.49, 86.4, 10.7, 24.0, 10.9, 11.0, 16.2, 4.0, 5.9, 6.0, 32.4, 16316264, 3999112, 11033744, 6001148, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874600, 118, 8, 0.49, 64.0, 9.2, 5.1, 6.1, 5.0, 20.6, 5.1, 5.0, 4.1, 32.4, 16316264, 3999400, 11033596, 6001000, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874601, 119, 8, 0.49, 44.0, 2.0, 4.0, 4.0, 4.9, 5.1, 5.0, 4.0, 13.9, 32.3, 16316264, 3999792, 11045332, 6012724, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874602, 120, 8, 0.49, 78.4, 5.0, 6.9, 21.8, 15.3, 11.0, 5.0, 7.9, 6.9, 32.2, 16316264, 3988412, 11056376, 6023768, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874603, 121, 8, 0.49, 72.8, 17.0, 5.9, 2.1, 9.0, 11.0, 22.0, 6.1, 1.0, 32.2, 16316264, 3987852, 11056948, 6024328, 0.0, 3999740, 0, 3999740, 0, 4, 0, 72, 0, 40
1543874604, 122, 8, 0.53, 72.8, 18.2, 3.0, 12.1, 8.0, 1.0, 22.4, 3.0, 2.0, 32.2, 16316264, 3989840, 11054512, 6021880, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874605, 123, 8, 0.53, 66.4, 4.0, 5.0, 4.0, 15.2, 5.1, 6.1, 12.9, 14.0, 32.2, 16316264, 3989376, 11055744, 6023088, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874606, 124, 8, 0.53, 121.6, 17.8, 11.9, 10.8, 16.2, 17.0, 11.9, 11.2, 28.6, 32.2, 16316264, 4005284, 11063276, 6030572, 0.0, 3999740, 0, 3999740, 0, 30, 0, 1464, 0, 184
1543874607, 125, 8, 0.53, 108.0, 7.2, 12.2, 15.0, 21.2, 15.3, 6.2, 6.1, 19.4, 32.3, 16316264, 4019172, 11041248, 6008484, 0.0, 3999740, 0, 3999740, 0, 41, 0, 760, 0, 344
1543874608, 126, 8, 0.53, 62.4, 5.0, 6.8, 8.1, 5.0, 13.7, 5.0, 9.2, 12.1, 32.3, 16316264, 4017700, 11042752, 6009988, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874609, 127, 8, 0.65, 73.6, 6.9, 12.0, 12.9, 6.1, 12.6, 5.2, 7.1, 10.1, 32.4, 16316264, 4024512, 11036044, 6003336, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874610, 128, 8, 0.65, 192.0, 18.2, 32.0, 34.0, 17.5, 29.3, 19.8, 19.0, 25.7, 32.7, 16316264, 4052744, 10978256, 5945392, 0.0, 3999740, 0, 3999740, 0, 22, 0, 524, 0, 156
1543874611, 129, 8, 0.65, 109.6, 28.3, 6.9, 20.2, 3.1, 12.4, 14.7, 12.0, 9.4, 32.7, 16316264, 4054272, 10976992, 5944128, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874612, 130, 8, 0.65, 104.0, 3.0, 6.1, 48.0, 7.8, 3.0, 14.0, 5.0, 16.3, 32.7, 16316264, 4044004, 10987560, 5954696, 0.0, 3999740, 0, 3999740, 0, 71, 0, 368, 0, 60
1543874613, 131, 8, 0.65, 68.8, 4.0, 4.0, 17.5, 2.0, 4.0, 14.0, 3.0, 22.0, 32.7, 16316264, 4047676, 10983576, 5950712, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874614, 132, 8, 0.6, 48.8, 5.0, 2.0, 2.0, 12.4, 14.1, 8.7, 3.0, 0.0, 32.6, 16316264, 4041176, 10990076, 5957212, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874615, 133, 8, 0.6, 35.2, 2.0, 4.1, 2.0, 2.0, 16.0, 0.0, 5.9, 3.9, 32.6, 16316264, 4038416, 10993888, 5961024, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874616, 134, 8, 0.6, 36.0, 8.9, 11.9, 2.0, 2.0, 1.0, 2.0, 4.0, 3.0, 32.6, 16316264, 4038176, 10993488, 5960620, 0.0, 3999740, 0, 3999740, 0, 2, 0, 24, 0, 32
1543874617, 135, 8, 0.6, 32.8, 3.0, 18.0, 4.0, 2.0, 2.0, 1.0, 1.0, 3.0, 32.6, 16316264, 4036248, 10995416, 5962548, 0.0, 3999740, 0, 3999740, 0, 2, 0, 16, 0, 0
1543874618, 136, 8, 0.6, 46.4, 2.0, 4.0, 15.8, 3.1, 4.0, 7.8, 5.9, 2.0, 32.5, 16316264, 4024356, 11007180, 5974316, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874619, 137, 8, 0.55, 14.4, 2.0, 0.0, 2.0, 2.0, 3.0, 0.0, 4.0, 2.0, 32.5, 16316264, 4024592, 11006816, 5973952, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874620, 138, 8, 0.55, 19.2, 4.0, 3.0, 1.0, 1.0, 1.0, 5.0, 1.0, 2.0, 32.5, 16316264, 4024840, 11006568, 5973704, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874621, 139, 8, 0.55, 38.4, 10.8, 3.0, 4.1, 3.0, 4.1, 4.0, 8.1, 2.0, 32.3, 16316264, 4024536, 11042528, 6009664, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874622, 140, 8, 0.55, 10.4, 3.0, 0.0, 1.0, 1.0, 3.0, 0.0, 2.0, 0.0, 32.3, 16316264, 4024800, 11042280, 6009416, 0.0, 3999740, 0, 3999740, 0, 3, 0, 60, 0, 32
1543874623, 141, 8, 0.55, 86.4, 7.1, 11.0, 7.1, 17.0, 7.9, 14.1, 13.9, 9.0, 32.9, 16316264, 4046664, 10942216, 5909348, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874624, 142, 8, 0.58, 189.6, 19.2, 26.3, 26.0, 22.4, 22.4, 18.4, 24.0, 28.3, 32.8, 16316264, 4034048, 10959980, 5927112, 0.0, 3999740, 0, 3999740, 0, 1, 0, 192, 0, 4
1543874625, 143, 8, 0.58, 66.4, 8.9, 3.1, 5.2, 11.8, 6.1, 7.1, 13.7, 9.0, 33.1, 16316264, 4036020, 10918964, 5886096, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874626, 144, 8, 0.58, 63.2, 10.0, 13.0, 7.0, 10.0, 4.0, 5.0, 6.1, 6.9, 32.9, 16316264, 4037688, 10952292, 5919424, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874627, 145, 8, 0.58, 46.4, 8.1, 4.0, 1.1, 16.7, 3.0, 5.0, 5.9, 3.1, 32.9, 16316264, 4038200, 10951392, 5918524, 0.0, 3999740, 0, 3999740, 0, 2, 0, 104, 0, 32
1543874628, 146, 8, 0.58, 54.4, 8.1, 5.0, 5.1, 6.9, 7.1, 6.1, 5.0, 11.0, 32.8, 16316264, 4039180, 10966436, 5933560, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874629, 147, 8, 0.78, 84.0, 10.8, 12.7, 6.2, 19.2, 4.0, 10.9, 10.9, 10.8, 32.7, 16316264, 4024900, 10984400, 5951524, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874630, 148, 8, 0.78, 75.2, 6.0, 9.9, 8.0, 9.8, 15.3, 9.1, 8.9, 5.1, 32.7, 16316264, 4027688, 10977128, 5944252, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874631, 149, 8, 0.78, 84.0, 10.6, 19.6, 8.2, 8.0, 9.0, 8.2, 11.9, 9.9, 32.7, 16316264, 4031908, 10975140, 5942264, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874632, 150, 8, 0.78, 111.2, 11.0, 14.0, 13.4, 18.2, 12.7, 13.0, 17.1, 12.1, 32.8, 16316264, 4033188, 10968884, 5936008, 0.0, 3999740, 0, 3999740, 0, 1, 0, 12, 0, 0
1543874633, 151, 8, 0.78, 36.0, 3.0, 5.9, 4.0, 5.0, 6.9, 3.1, 5.0, 4.0, 32.8, 16316264, 4032344, 10967368, 5934488, 0.0, 3999740, 0, 3999740, 0, 2, 0, 48, 0, 16
1543874634, 152, 8, 0.96, 46.4, 4.1, 9.7, 6.1, 3.0, 5.1, 5.1, 4.0, 6.9, 32.7, 16316264, 4032660, 10976136, 5943256, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874635, 153, 8, 0.96, 51.2, 5.1, 4.0, 3.1, 12.7, 3.1, 4.9, 6.1, 10.8, 32.8, 16316264, 4032376, 10966104, 5933220, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874636, 154, 8, 0.96, 87.2, 16.5, 13.1, 4.1, 14.9, 9.9, 8.2, 9.4, 10.2, 32.8, 16316264, 4037640, 10960552, 5927668, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874637, 155, 8, 0.96, 72.8, 11.9, 13.3, 10.1, 7.0, 7.0, 8.2, 6.1, 10.1, 32.8, 16316264, 4039204, 10970040, 5937156, 0.0, 3999740, 0, 3999740, 0, 7, 0, 1328, 0, 0
1543874638, 156, 8, 0.96, 76.0, 7.9, 10.8, 9.7, 8.0, 11.9, 9.0, 9.1, 8.2, 32.8, 16316264, 4039692, 10961916, 5929032, 0.0, 3999740, 0, 3999740, 0, 2, 0, 64, 0, 24
1543874639, 157, 8, 0.96, 18.4, 0.0, 2.0, 2.0, 5.0, 4.0, 1.0, 3.0, 1.0, 32.8, 16316264, 4046148, 10956404, 5923524, 0.0, 3999740, 0, 3999740, 0, 1, 0, 188, 0, 0
1543874640, 158, 8, 0.96, 12.0, 1.0, 1.0, 2.0, 3.0, 1.0, 2.0, 4.0, 2.0, 32.8, 16316264, 4046212, 10963088, 5930208, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874641, 159, 8, 0.96, 15.2, 2.0, 2.0, 2.0, 0.0, 2.0, 2.0, 2.0, 1.0, 32.8, 16316264, 4046176, 10962932, 5930052, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874642, 160, 8, 0.96, 12.0, 3.0, 2.0, 0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 32.8, 16316264, 4045584, 10962500, 5929620, 0.0, 3999740, 0, 3999740, 0, 4, 0, 148, 0, 0
1543874643, 161, 8, 0.96, 14.4, 3.9, 2.0, 2.0, 1.0, 4.0, 1.0, 2.0, 1.0, 32.8, 16316264, 4047616, 10965972, 5933092, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874644, 162, 8, 0.88, 25.6, 1.0, 2.0, 1.0, 3.9, 7.7, 4.0, 3.0, 1.0, 32.8, 16316264, 4043768, 10969468, 5936564, 0.0, 3999740, 0, 3999740, 0, 5, 0, 112, 0, 44
1543874645, 163, 8, 0.88, 23.2, 3.0, 1.0, 4.0, 1.0, 4.0, 4.0, 5.0, 0.0, 32.8, 16316264, 4044660, 10968848, 5935944, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874646, 164, 8, 0.88, 20.0, 1.0, 3.0, 4.0, 3.0, 1.0, 2.0, 3.0, 4.0, 32.8, 16316264, 4044448, 10969060, 5936160, 0.0, 3999740, 0, 3999740, 0, 9, 0, 72, 0, 196
1543874647, 165, 8, 0.88, 26.4, 2.0, 4.0, 4.0, 0.0, 1.0, 6.1, 3.0, 4.0, 32.8, 16316264, 4044240, 10966300, 5933400, 0.0, 3999740, 0, 3999740, 0, 34, 0, 164, 0, 0
1543874648, 166, 8, 0.88, 12.0, 3.0, 2.9, 3.0, 0.0, 2.0, 1.0, 1.0, 1.0, 32.8, 16316264, 4044388, 10966144, 5933244, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874649, 167, 8, 0.81, 12.8, 2.0, 3.0, 2.0, 1.0, 0.0, 2.0, 4.0, 0.0, 32.8, 16316264, 4045336, 10968252, 5935352, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874650, 168, 8, 0.81, 22.4, 5.9, 4.0, 4.9, 3.0, 2.1, 2.0, 1.0, 1.0, 32.8, 16316264, 4045148, 10967880, 5934980, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874651, 169, 8, 0.81, 20.8, 3.9, 1.0, 0.0, 2.0, 5.0, 4.0, 1.0, 2.1, 32.9, 16316264, 4045640, 10947188, 5914272, 0.0, 3999740, 0, 3999740, 0, 2, 0, 36, 0, 24
1543874652, 170, 8, 0.81, 35.2, 3.1, 5.9, 4.0, 2.0, 2.0, 5.1, 7.9, 4.9, 32.8, 16316264, 4046276, 10963664, 5930764, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874653, 171, 8, 0.81, 23.2, 3.0, 1.0, 2.0, 3.0, 6.1, 2.0, 4.0, 2.0, 32.8, 16316264, 4046488, 10966832, 5933932, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874654, 172, 8, 0.75, 16.0, 1.0, 1.0, 2.0, 2.0, 2.0, 4.0, 1.0, 1.0, 32.7, 16316264, 4042388, 10986864, 5953964, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874655, 173, 8, 0.75, 24.0, 4.0, 2.0, 3.0, 2.0, 2.0, 5.0, 2.0, 3.0, 32.6, 16316264, 4042680, 10994076, 5961176, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874656, 174, 8, 0.75, 16.0, 3.0, 3.0, 2.0, 1.0, 1.0, 4.0, 2.0, 3.0, 32.6, 16316264, 4043404, 10992648, 5959748, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874657, 175, 8, 0.75, 12.8, 0.0, 2.0, 1.0, 1.0, 2.0, 2.0, 2.1, 1.0, 32.6, 16316264, 4044716, 10992136, 5959232, 0.0, 3999740, 0, 3999740, 0, 5, 0, 128, 0, 52
1543874658, 176, 8, 0.75, 54.4, 3.1, 9.5, 4.0, 3.0, 8.8, 5.9, 10.8, 9.7, 32.6, 16316264, 4045604, 10991084, 5958144, 0.0, 3999740, 0, 3999740, 0, 1, 0, 4, 0, 0
1543874659, 177, 8, 0.77, 34.4, 6.9, 8.7, 1.0, 2.0, 2.0, 5.0, 4.0, 3.0, 32.6, 16316264, 4045212, 10990712, 5957764, 0.0, 3999740, 0, 3999740, 0, 10, 0, 128, 0, 32
1543874660, 178, 8, 0.77, 16.8, 2.0, 2.0, 1.0, 4.0, 2.0, 2.0, 5.0, 1.0, 32.6, 16316264, 4047012, 10989276, 5956368, 0.0, 3999740, 0, 3999740, 0, 1, 0, 4, 0, 60
1543874661, 179, 8, 0.77, 28.0, 7.8, 3.0, 1.0, 3.0, 2.0, 3.0, 4.0, 6.9, 32.6, 16316264, 4045912, 10990576, 5957668, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874662, 180, 8, 0.77, 24.0, 3.0, 1.0, 0.0, 5.0, 2.0, 1.0, 3.0, 5.0, 32.6, 16316264, 4045960, 10990212, 5957296, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874663, 181, 8, 0.77, 16.8, 3.0, 1.0, 1.0, 2.0, 3.9, 2.0, 2.0, 4.0, 32.7, 16316264, 4051620, 10985128, 5952212, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874664, 182, 8, 0.71, 37.6, 6.9, 4.0, 3.0, 5.0, 3.0, 7.8, 4.1, 3.0, 32.7, 16316264, 4051392, 10977556, 5944640, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874665, 183, 8, 0.71, 48.0, 5.1, 10.9, 4.1, 5.0, 6.9, 7.9, 5.1, 5.0, 32.7, 16316264, 4052192, 10975424, 5942508, 0.0, 3999740, 0, 3999740, 0, 2, 0, 52, 0, 36
1543874666, 184, 8, 0.71, 56.0, 9.1, 8.9, 10.0, 5.1, 4.0, 7.1, 8.1, 3.0, 32.7, 16316264, 4053784, 10974028, 5941112, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874667, 185, 8, 0.71, 96.0, 9.9, 15.7, 7.9, 8.0, 28.4, 11.9, 6.0, 7.9, 32.6, 16316264, 4038344, 10996904, 5963988, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874668, 186, 8, 0.71, 51.2, 6.1, 5.0, 5.0, 7.0, 7.9, 11.0, 5.0, 5.0, 32.6, 16316264, 4032100, 11002508, 5969592, 0.0, 3999740, 0, 3999740, 0, 1, 0, 188, 0, 0
1543874669, 187, 8, 0.73, 44.0, 0.0, 1.0, 1.0, 10.5, 1.0, 5.1, 3.0, 21.1, 32.6, 16316264, 4032224, 11002384, 5969468, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874670, 188, 8, 0.73, 8.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 0.0, 2.0, 32.6, 16316264, 4032572, 11003468, 5970552, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874671, 189, 8, 0.73, 8.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 1.0, 32.6, 16316264, 4033300, 11002476, 5969560, 0.0, 3999740, 0, 3999740, 0, 2, 0, 84, 0, 28
1543874672, 190, 8, 0.73, 60.8, 4.8, 33.0, 2.0, 3.0, 7.7, 3.0, 2.0, 5.9, 32.5, 16316264, 4027400, 11008252, 5975336, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874673, 191, 8, 0.73, 52.8, 5.9, 9.9, 2.0, 5.1, 4.0, 5.0, 8.9, 11.0, 32.5, 16316264, 4013904, 11013856, 5980936, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874674, 192, 8, 0.67, 25.6, 5.9, 2.0, 1.0, 2.0, 2.0, 4.0, 2.0, 6.9, 32.5, 16316264, 4013720, 11013464, 5980544, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874675, 193, 8, 0.67, 8.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 32.5, 16316264, 4013124, 11014268, 5981348, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874676, 194, 8, 0.67, 16.8, 4.0, 1.0, 2.0, 2.0, 4.0, 0.0, 1.0, 2.9, 32.5, 16316264, 4014072, 11020472, 5987552, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874677, 195, 8, 0.67, 8.8, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 2.0, 32.4, 16316264, 4014904, 11022324, 5989400, 0.0, 3999740, 0, 3999740, 0, 2, 0, 12, 0, 28
1543874678, 196, 8, 0.67, 8.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 0.0, 1.0, 32.4, 16316264, 4014900, 11022328, 5989404, 0.0, 3999740, 0, 3999740, 0, 1, 0, 8, 0, 0
1543874679, 197, 8, 0.62, 10.4, 4.9, 2.0, 0.0, 0.0, 2.0, 1.0, 1.0, 1.0, 32.5, 16316264, 4014988, 11021456, 5988532, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874680, 198, 8, 0.62, 40.0, 4.0, 6.9, 1.0, 2.0, 5.0, 3.0, 2.0, 14.2, 32.5, 16316264, 4016344, 11020196, 5987272, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874681, 199, 8, 0.62, 37.6, 7.0, 9.8, 5.9, 1.0, 2.0, 6.0, 2.0, 4.0, 32.5, 16316264, 4016812, 11019936, 5987012, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874682, 200, 8, 0.62, 35.2, 8.9, 5.0, 2.0, 2.0, 4.9, 5.2, 1.0, 5.1, 32.5, 16316264, 4016800, 11019564, 5986640, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874683, 201, 8, 0.62, 67.2, 20.0, 3.0, 2.1, 2.1, 15.1, 3.1, 6.1, 13.7, 32.5, 16316264, 4017800, 11018820, 5985896, 0.0, 3999740, 0, 3999740, 0, 34, 0, 156, 0, 1152
1543874684, 202, 8, 0.65, 72.8, 5.9, 5.1, 14.1, 5.9, 5.9, 18.2, 7.7, 10.7, 32.5, 16316264, 4018328, 11018292, 5985364, 0.0, 3999740, 0, 3999740, 0, 1, 0, 188, 0, 0
1543874685, 203, 8, 0.65, 24.8, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 6.6, 7.5, 32.5, 16316264, 4018084, 11017896, 5984964, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874686, 204, 8, 0.65, 12.0, 2.9, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 0.0, 32.5, 16316264, 4018584, 11018080, 5985144, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874687, 205, 8, 0.65, 11.2, 2.0, 0.0, 5.8, 1.0, 0.0, 0.0, 1.0, 2.9, 32.5, 16316264, 4018204, 11018644, 5985708, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874688, 206, 8, 0.65, 81.6, 13.9, 5.1, 9.0, 6.0, 5.0, 9.9, 13.9, 15.2, 32.5, 16316264, 4019436, 11009144, 5976208, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874689, 207, 8, 1.0, 61.6, 8.0, 8.0, 5.9, 5.1, 11.4, 5.9, 6.0, 11.9, 32.5, 16316264, 4019772, 11008576, 5975608, 0.0, 3999740, 0, 3999740, 0, 2, 0, 64, 0, 32
1543874690, 208, 8, 1.0, 60.8, 9.1, 7.9, 8.9, 9.1, 11.4, 2.0, 5.1, 6.1, 32.5, 16316264, 4019532, 11009376, 5976408, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874691, 209, 8, 1.0, 47.2, 4.0, 5.9, 7.0, 6.8, 7.8, 3.0, 10.6, 5.0, 32.5, 16316264, 4020868, 11007268, 5974300, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874692, 210, 8, 1.0, 36.8, 5.8, 2.0, 3.0, 3.0, 4.9, 5.9, 5.0, 4.9, 32.5, 16316264, 4021100, 11006864, 5973896, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874693, 211, 8, 1.0, 18.4, 4.0, 2.0, 3.0, 2.0, 2.0, 2.0, 1.0, 5.8, 32.5, 16316264, 4022864, 11006896, 5973928, 0.0, 3999740, 0, 3999740, 0, 1, 0, 4, 0, 0
1543874694, 212, 8, 0.92, 24.8, 3.0, 4.0, 4.0, 2.0, 2.0, 4.0, 3.0, 0.0, 32.5, 16316264, 4022632, 11013888, 5980896, 0.0, 3999740, 0, 3999740, 0, 3, 0, 80, 0, 32
1543874695, 213, 8, 0.92, 18.4, 3.0, 3.0, 0.0, 1.0, 3.0, 3.0, 2.0, 3.0, 32.5, 16316264, 4022396, 11011856, 5978864, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874696, 214, 8, 0.92, 12.8, 3.0, 0.0, 2.0, 3.0, 1.0, 0.0, 4.0, 1.0, 32.5, 16316264, 4022712, 11011308, 5978328, 0.0, 3999740, 0, 3999740, 0, 9, 0, 108, 0, 192
1543874697, 215, 8, 0.92, 14.4, 3.0, 1.0, 1.0, 1.0, 0.0, 3.0, 2.0, 3.9, 32.5, 16316264, 4021584, 11015184, 5982204, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874698, 216, 8, 0.92, 23.2, 3.0, 4.9, 1.0, 3.0, 3.0, 2.0, 1.0, 3.0, 32.5, 16316264, 4022620, 11012084, 5979104, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874699, 217, 8, 0.84, 12.0, 0.0, 2.0, 1.0, 4.0, 2.0, 3.0, 0.0, 0.0, 32.5, 16316264, 4022732, 11010936, 5977956, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874700, 218, 8, 0.84, 10.4, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 3.0, 2.0, 32.5, 16316264, 4023464, 11010804, 5977824, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874701, 219, 8, 0.84, 6.4, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, 0.0, 1.0, 32.5, 16316264, 4022736, 11011524, 5978544, 0.0, 3999740, 0, 3999740, 0, 2, 0, 68, 0, 24
1543874702, 220, 8, 0.84, 44.8, 5.0, 10.5, 3.0, 2.0, 4.0, 5.0, 7.8, 8.0, 32.5, 16316264, 4023740, 11012292, 5979304, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874703, 221, 8, 0.84, 43.2, 8.7, 3.0, 4.0, 5.0, 4.0, 6.1, 12.1, 0.0, 32.5, 16316264, 4022836, 11013176, 5980188, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
1543874704, 222, 8, 0.77, 55.2, 5.0, 8.7, 3.0, 4.0, 8.7, 13.3, 6.0, 5.9, 32.7, 16316264, 4035312, 10979360, 5946372, 0.0, 3999740, 0, 3999740, 0, 1, 0, 28, 0, 0
1543874705, 223, 8, 0.77, 72.0, 11.3, 7.1, 13.1, 9.0, 8.9, 6.1, 5.9, 10.1, 32.7, 16316264, 4024548, 10984408, 5951420, 0.0, 3999740, 0, 3999740, 0, 0, 0, 0, 0, 0
